time,ee_x,ee_y,ee_z,tgt_x,tgt_y,tension_N,pos_error_m,cable_taut,cable_dist_m
0.7200,0.57275,0.44302,0.35389,0.53854,0.42619,10.4054,0.05983,1,0.50004
0.7400,0.57541,0.44362,0.34712,0.53790,0.42580,10.1570,0.06724,1,0.50003
0.7600,0.57783,0.44409,0.34123,0.53725,0.42540,9.9253,0.07382,1,0.50003
0.7800,0.58002,0.44448,0.33625,0.53658,0.42498,9.7196,0.07957,1,0.50002
0.8000,0.58196,0.44483,0.33219,0.53589,0.42455,9.5468,0.08446,1,0.50002
0.8200,0.58368,0.44517,0.32902,0.53519,0.42412,9.4107,0.08850,1,0.50001
0.8400,0.58516,0.44552,0.32675,0.53447,0.42367,9.3131,0.09172,1,0.50001
0.8600,0.58641,0.44588,0.32533,0.53373,0.42321,9.2532,0.09415,1,0.50001
0.8800,0.58742,0.44626,0.32472,0.53298,0.42273,9.2286,0.09583,1,0.50001
0.9000,0.58819,0.44665,0.32487,0.53222,0.42225,9.2355,0.09681,1,0.50001
0.9200,0.58872,0.44705,0.32574,0.53143,0.42175,9.2691,0.09714,1,0.50001
0.9400,0.58901,0.44743,0.32726,0.53063,0.42124,9.3240,0.09688,1,0.50001
0.9600,0.58906,0.44779,0.32936,0.52982,0.42072,9.3946,0.09608,1,0.50001
0.9800,0.58886,0.44811,0.33199,0.52899,0.42018,9.4756,0.09482,1,0.50001
1.0000,0.58842,0.44836,0.33507,0.52814,0.41964,9.5619,0.09314,1,0.50001
1.0200,0.58775,0.44853,0.33853,0.52728,0.41908,9.6493,0.09112,1,0.50001
1.0400,0.58683,0.44860,0.34230,0.52641,0.41851,9.7343,0.08880,1,0.50001
1.0600,0.58569,0.44856,0.34633,0.52552,0.41792,9.8141,0.08625,1,0.50001
1.0800,0.58432,0.44838,0.35054,0.52461,0.41733,9.8868,0.08352,1,0.50001
1.1000,0.58272,0.44807,0.35487,0.52369,0.41672,9.9515,0.08065,1,0.50002
1.1200,0.58091,0.44761,0.35926,0.52275,0.41609,10.0078,0.07769,1,0.50002
1.1400,0.57890,0.44700,0.36367,0.52180,0.41546,10.0561,0.07467,1,0.50002
1.1600,0.57669,0.44624,0.36803,0.52084,0.41481,10.0969,0.07162,1,0.50002
1.1800,0.57430,0.44532,0.37230,0.51986,0.41415,10.1314,0.06858,1,0.50002
1.2000,0.57174,0.44425,0.37646,0.51886,0.41347,10.1607,0.06555,1,0.50002
1.2200,0.56902,0.44304,0.38045,0.51785,0.41279,10.1861,0.06257,1,0.50002
1.2400,0.56615,0.44168,0.38426,0.51683,0.41209,10.2088,0.05963,1,0.50002
1.2600,0.56316,0.44020,0.38786,0.51579,0.41137,10.2297,0.05676,1,0.50001
1.2800,0.56005,0.43859,0.39123,0.51474,0.41064,10.2496,0.05396,1,0.50001
1.3000,0.55685,0.43688,0.39436,0.51368,0.40990,10.2693,0.05122,1,0.50001
1.3200,0.55358,0.43506,0.39724,0.51260,0.40915,10.2889,0.04856,1,0.50001
1.3400,0.55024,0.43316,0.39987,0.51151,0.40838,10.3085,0.04598,1,0.50001
1.3600,0.54686,0.43119,0.40224,0.51040,0.40760,10.3283,0.04348,1,0.50001
1.3800,0.54345,0.42916,0.40437,0.50929,0.40680,10.3477,0.04106,1,0.50001
1.4000,0.54004,0.42707,0.40625,0.50816,0.40599,10.3666,0.03873,1,0.50001
1.4200,0.53663,0.42495,0.40789,0.50701,0.40516,10.3845,0.03649,1,0.50001
1.4400,0.53325,0.42281,0.40930,0.50586,0.40433,10.4009,0.03433,1,0.50001
1.4600,0.52991,0.42065,0.41049,0.50469,0.40347,10.4153,0.03227,1,0.50001
1.4800,0.52662,0.41850,0.41148,0.50350,0.40260,10.4274,0.03031,1,0.50001
1.5000,0.52339,0.41635,0.41228,0.50231,0.40172,10.4367,0.02845,1,0.50001
1.5200,0.52025,0.41422,0.41291,0.50110,0.40083,10.4430,0.02669,1,0.50001
1.5400,0.51719,0.41212,0.41337,0.49989,0.39992,10.4462,0.02504,1,0.50001
1.5600,0.51422,0.41006,0.41368,0.49866,0.39899,10.4462,0.02349,1,0.50001
1.5800,0.51136,0.40805,0.41386,0.49742,0.39805,10.4430,0.02205,1,0.50001
1.6000,0.50860,0.40608,0.41391,0.49616,0.39709,10.4367,0.02072,1,0.50001
1.6200,0.50596,0.40418,0.41386,0.49490,0.39612,10.4274,0.01948,1,0.50001
1.6400,0.50344,0.40233,0.41371,0.49362,0.39514,10.4156,0.01833,1,0.50001
1.6600,0.50103,0.40056,0.41347,0.49234,0.39414,10.4013,0.01727,1,0.50001
1.6800,0.49875,0.39885,0.41316,0.49104,0.39312,10.3851,0.01629,1,0.50001
1.7000,0.49658,0.39721,0.41278,0.48973,0.39209,10.3672,0.01538,1,0.50001
1.7200,0.49453,0.39565,0.41235,0.48841,0.39104,10.3479,0.01453,1,0.50001
1.7400,0.49259,0.39416,0.41187,0.48708,0.38998,10.3277,0.01374,1,0.50001
1.7600,0.49076,0.39275,0.41135,0.48574,0.38890,10.3068,0.01299,1,0.50001
1.7800,0.48904,0.39140,0.41080,0.48440,0.38781,10.2855,0.01229,1,0.50001
1.8000,0.48742,0.39012,0.41022,0.48304,0.38670,10.2641,0.01164,1,0.50001
1.8200,0.48590,0.38891,0.40962,0.48167,0.38557,10.2429,0.01103,1,0.50001
1.8400,0.48446,0.38777,0.40900,0.48029,0.38443,10.2220,0.01047,1,0.50001
1.8600,0.48311,0.38668,0.40838,0.47891,0.38327,10.2015,0.00997,1,0.50001
1.8800,0.48184,0.38565,0.40774,0.47751,0.38210,10.1818,0.00955,1,0.50001
1.9000,0.48064,0.38466,0.40710,0.47611,0.38091,10.1627,0.00922,1,0.50001
1.9200,0.47950,0.38373,0.40646,0.47469,0.37970,10.1445,0.00900,1,0.50001
1.9400,0.47842,0.38283,0.40582,0.47327,0.37848,10.1272,0.00890,1,0.50001
1.9600,0.47739,0.38197,0.40518,0.47184,0.37724,10.1108,0.00894,1,0.50001
1.9800,0.47640,0.38114,0.40455,0.47040,0.37599,10.0954,0.00912,1,0.50001
2.0000,0.47544,0.38034,0.40393,0.46896,0.37471,10.0810,0.00944,1,0.50001
2.0200,0.47452,0.37955,0.40332,0.46751,0.37343,10.0676,0.00988,1,0.50001
2.0400,0.47362,0.37878,0.40271,0.46604,0.37212,10.0552,0.01044,1,0.50001
2.0600,0.47273,0.37802,0.40213,0.46458,0.37080,10.0438,0.01110,1,0.50001
2.0800,0.47186,0.37726,0.40155,0.46310,0.36946,10.0335,0.01183,1,0.50001
2.1000,0.47099,0.37651,0.40100,0.46162,0.36810,10.0241,0.01263,1,0.50001
2.1200,0.47012,0.37575,0.40046,0.46013,0.36673,10.0158,0.01347,1,0.50001
2.1400,0.46925,0.37498,0.39993,0.45864,0.36534,10.0084,0.01434,1,0.50001
2.1600,0.46837,0.37420,0.39943,0.45714,0.36393,10.0021,0.01523,1,0.50001
2.1800,0.46747,0.37340,0.39895,0.45563,0.36251,9.9967,0.01612,1,0.50001
2.2000,0.46656,0.37259,0.39849,0.45412,0.36107,9.9922,0.01702,1,0.50001
2.2200,0.46563,0.37175,0.39805,0.45261,0.35961,9.9887,0.01791,1,0.50001
2.2400,0.46467,0.37089,0.39763,0.45108,0.35813,9.9861,0.01879,1,0.50001
2.2600,0.46369,0.36999,0.39723,0.44956,0.35664,9.9845,0.01965,1,0.50001
2.2800,0.46268,0.36907,0.39686,0.44802,0.35512,9.9837,0.02048,1,0.50001
2.3000,0.46164,0.36812,0.39651,0.44649,0.35359,9.9838,0.02128,1,0.50001
2.3200,0.46057,0.36713,0.39619,0.44495,0.35205,9.9847,0.02205,1,0.50001
2.3400,0.45947,0.36610,0.39589,0.44340,0.35048,9.9864,0.02278,1,0.50001
2.3600,0.45833,0.36504,0.39562,0.44185,0.34890,9.9889,0.02347,1,0.50001
2.3800,0.45716,0.36393,0.39537,0.44030,0.34730,9.9921,0.02413,1,0.50001
2.4000,0.45595,0.36279,0.39515,0.43875,0.34568,9.9960,0.02475,1,0.50001
2.4200,0.45471,0.36161,0.39495,0.43719,0.34405,10.0006,0.02532,1,0.50001
2.4400,0.45344,0.36038,0.39477,0.43563,0.34239,10.0059,0.02585,1,0.50001
2.4600,0.45213,0.35911,0.39462,0.43406,0.34072,10.0117,0.02634,1,0.50001
2.4800,0.45078,0.35781,0.39450,0.43250,0.33903,10.0180,0.02678,1,0.50001
2.5000,0.44941,0.35646,0.39439,0.43093,0.33732,10.0249,0.02719,1,0.50001
2.5200,0.44800,0.35506,0.39431,0.42936,0.33560,10.0321,0.02755,1,0.50001
2.5400,0.44656,0.35363,0.39425,0.42779,0.33385,10.0398,0.02787,1,0.50001
2.5600,0.44509,0.35216,0.39422,0.42621,0.33209,10.0479,0.02815,1,0.50001
2.5800,0.44359,0.35064,0.39420,0.42464,0.33031,10.0562,0.02840,1,0.50001
2.6000,0.44207,0.34908,0.39420,0.42306,0.32851,10.0648,0.02860,1,0.50001
2.6200,0.44052,0.34749,0.39422,0.42149,0.32669,10.0736,0.02877,1,0.50001
2.6400,0.43894,0.34585,0.39426,0.41991,0.32486,10.0826,0.02891,1,0.50001
2.6600,0.43735,0.34418,0.39431,0.41833,0.32300,10.0917,0.02902,1,0.50001
2.6800,0.43573,0.34247,0.39438,0.41676,0.32113,10.1009,0.02910,1,0.50001
2.7000,0.43409,0.34072,0.39447,0.41518,0.31924,10.1102,0.02915,1,0.50001
2.7200,0.43244,0.33893,0.39456,0.41361,0.31733,10.1195,0.02917,1,0.50001
2.7400,0.43077,0.33712,0.39467,0.41203,0.31541,10.1287,0.02917,1,0.50001
2.7600,0.42908,0.33527,0.39479,0.41046,0.31346,10.1379,0.02915,1,0.50001
2.7800,0.42739,0.33338,0.39492,0.40889,0.31150,10.1471,0.02911,1,0.50001
2.8000,0.42568,0.33147,0.39506,0.40732,0.30952,10.1561,0.02905,1,0.50001
2.8200,0.42397,0.32952,0.39520,0.40575,0.30752,10.1650,0.02897,1,0.50001
2.8400,0.42224,0.32755,0.39535,0.40418,0.30550,10.1737,0.02888,1,0.50001
2.8600,0.42052,0.32555,0.39550,0.40262,0.30346,10.1824,0.02878,1,0.50001
2.8800,0.41878,0.32352,0.39566,0.40106,0.30141,10.1908,0.02867,1,0.50001
2.9000,0.41705,0.32146,0.39582,0.39950,0.29933,10.1991,0.02855,1,0.50001
2.9200,0.41531,0.31939,0.39599,0.39795,0.29724,10.2071,0.02842,1,0.50001
2.9400,0.41357,0.31728,0.39615,0.39640,0.29513,10.2150,0.02829,1,0.50001
2.9600,0.41183,0.31516,0.39631,0.39485,0.29300,10.2228,0.02816,1,0.50001
2.9800,0.41010,0.31301,0.39647,0.39330,0.29086,10.2303,0.02802,1,0.50001
3.0000,0.40837,0.31084,0.39663,0.39177,0.28869,10.2377,0.02788,1,0.50001
3.0200,0.40664,0.30865,0.39679,0.39023,0.28651,10.2449,0.02775,1,0.50001
3.0400,0.40492,0.30645,0.39694,0.38870,0.28431,10.2520,0.02761,1,0.50001
3.0600,0.40320,0.30422,0.39709,0.38718,0.28209,10.2589,0.02747,1,0.50001
3.0800,0.40149,0.30198,0.39724,0.38566,0.27986,10.2657,0.02734,1,0.50001
3.1000,0.39979,0.29972,0.39738,0.38414,0.27760,10.2725,0.02722,1,0.50001
3.1200,0.39809,0.29744,0.39751,0.38264,0.27533,10.2791,0.02709,1,0.50001
3.1400,0.39640,0.29515,0.39764,0.38113,0.27304,10.2857,0.02698,1,0.50001
3.1600,0.39473,0.29285,0.39776,0.37964,0.27073,10.2923,0.02686,1,0.50001
3.1800,0.39306,0.29053,0.39787,0.37815,0.26841,10.2988,0.02676,1,0.50001
3.2000,0.39140,0.28819,0.39798,0.37667,0.26607,10.3053,0.02666,1,0.50001
3.2200,0.38976,0.28584,0.39807,0.37519,0.26371,10.3119,0.02657,1,0.50001
3.2400,0.38812,0.28348,0.39817,0.37373,0.26133,10.3185,0.02648,1,0.50001
3.2600,0.38649,0.28111,0.39825,0.37227,0.25893,10.3252,0.02640,1,0.50001
3.2800,0.38488,0.27872,0.39832,0.37082,0.25652,10.3320,0.02633,1,0.50001
3.3000,0.38328,0.27632,0.39839,0.36937,0.25409,10.3389,0.02627,1,0.50001
3.3200,0.38169,0.27391,0.39845,0.36794,0.25164,10.3460,0.02621,1,0.50001
3.3400,0.38011,0.27148,0.39850,0.36651,0.24918,10.3532,0.02617,1,0.50001
3.3600,0.37854,0.26904,0.39855,0.36510,0.24669,10.3606,0.02612,1,0.50001
3.3800,0.37699,0.26659,0.39859,0.36369,0.24420,10.3682,0.02609,1,0.50001
3.4000,0.37545,0.26413,0.39862,0.36229,0.24168,10.3760,0.02606,1,0.50001
3.4200,0.37392,0.26166,0.39864,0.36090,0.23915,10.3840,0.02604,1,0.50001
3.4400,0.37240,0.25917,0.39866,0.35952,0.23660,10.3923,0.02602,1,0.50001
3.4600,0.37090,0.25667,0.39867,0.35815,0.23403,10.4008,0.02601,1,0.50001
3.4800,0.36940,0.25416,0.39868,0.35680,0.23145,10.4096,0.02600,1,0.50001
3.5000,0.36792,0.25163,0.39868,0.35545,0.22885,10.4187,0.02600,1,0.50001
3.5200,0.36645,0.24909,0.39867,0.35411,0.22624,10.4281,0.02601,1,0.50001
3.5400,0.36500,0.24654,0.39866,0.35279,0.22361,10.4378,0.02601,1,0.50001
3.5600,0.36355,0.24398,0.39865,0.35147,0.22096,10.4477,0.02603,1,0.50001
3.5800,0.36212,0.24140,0.39863,0.35017,0.21830,10.4580,0.02604,1,0.50001
3.6000,0.36070,0.23881,0.39861,0.34888,0.21562,10.4686,0.02606,1,0.50001
3.6200,0.35930,0.23620,0.39858,0.34761,0.21293,10.4794,0.02608,1,0.50001
3.6400,0.35790,0.23358,0.39856,0.34634,0.21022,10.4906,0.02610,1,0.50001
3.6600,0.35652,0.23095,0.39853,0.34509,0.20750,10.5021,0.02613,1,0.50001
3.6800,0.35515,0.22830,0.39850,0.34385,0.20476,10.5138,0.02615,1,0.50001
3.7000,0.35379,0.22563,0.39847,0.34262,0.20200,10.5259,0.02618,1,0.50001
3.7200,0.35245,0.22295,0.39843,0.34141,0.19923,10.5382,0.02621,1,0.50001
3.7400,0.35112,0.22026,0.39840,0.34021,0.19645,10.5508,0.02624,1,0.50001
3.7600,0.34980,0.21755,0.39837,0.33902,0.19365,10.5636,0.02626,1,0.50001
3.7800,0.34849,0.21482,0.39833,0.33785,0.19084,10.5766,0.02629,1,0.50001
3.8000,0.34720,0.21208,0.39830,0.33669,0.18801,10.5899,0.02632,1,0.50001
3.8200,0.34592,0.20933,0.39827,0.33555,0.18517,10.6034,0.02634,1,0.50001
3.8400,0.34465,0.20656,0.39824,0.33442,0.18231,10.6170,0.02637,1,0.50001
3.8600,0.34339,0.20377,0.39821,0.33331,0.17945,10.6308,0.02639,1,0.50001
3.8800,0.34215,0.20096,0.39818,0.33221,0.17656,10.6448,0.02641,1,0.50001
3.9000,0.34093,0.19815,0.39816,0.33113,0.17367,10.6588,0.02643,1,0.50001
3.9200,0.33971,0.19531,0.39814,0.33006,0.17076,10.6729,0.02645,1,0.50001
3.9400,0.33851,0.19246,0.39812,0.32901,0.16783,10.6871,0.02646,1,0.50002
3.9600,0.33733,0.18959,0.39810,0.32797,0.16490,10.7013,0.02647,1,0.50002
3.9800,0.33616,0.18671,0.39809,0.32696,0.16195,10.7155,0.02648,1,0.50002
4.0000,0.33500,0.18381,0.39808,0.32595,0.15899,10.7297,0.02648,1,0.50002
4.0200,0.33386,0.18089,0.39807,0.32497,0.15602,10.7438,0.02648,1,0.50002
4.0400,0.33273,0.17796,0.39807,0.32400,0.15303,10.7579,0.02648,1,0.50002
4.0600,0.33162,0.17501,0.39807,0.32304,0.15004,10.7717,0.02648,1,0.50002
4.0800,0.33052,0.17205,0.39807,0.32211,0.14703,10.7855,0.02647,1,0.50002
4.1000,0.32944,0.16908,0.39808,0.32119,0.14401,10.7990,0.02646,1,0.50002
4.1200,0.32838,0.16608,0.39809,0.32029,0.14098,10.8122,0.02644,1,0.50002
4.1400,0.32733,0.16307,0.39811,0.31940,0.13794,10.8252,0.02643,1,0.50002
4.1600,0.32630,0.16005,0.39813,0.31854,0.13488,10.8379,0.02640,1,0.50002
4.1800,0.32528,0.15702,0.39815,0.31769,0.13182,10.8502,0.02638,1,0.50002
4.2000,0.32428,0.15396,0.39818,0.31686,0.12875,10.8622,0.02635,1,0.50002
4.2200,0.32330,0.15090,0.39821,0.31605,0.12566,10.8737,0.02632,1,0.50002
4.2400,0.32234,0.14782,0.39825,0.31526,0.12257,10.8847,0.02628,1,0.50002
4.2600,0.32139,0.14473,0.39829,0.31448,0.11946,10.8952,0.02624,1,0.50002
4.2800,0.32046,0.14162,0.39833,0.31373,0.11635,10.9052,0.02620,1,0.50002
4.3000,0.31955,0.13850,0.39838,0.31299,0.11323,10.9146,0.02616,1,0.50002
4.3200,0.31866,0.13537,0.39843,0.31227,0.11010,10.9234,0.02611,1,0.50002
4.3400,0.31778,0.13222,0.39849,0.31157,0.10696,10.9315,0.02606,1,0.50002
4.3600,0.31693,0.12907,0.39854,0.31089,0.10381,10.9390,0.02601,1,0.50002
4.3800,0.31609,0.12590,0.39861,0.31024,0.10065,10.9457,0.02596,1,0.50002
4.4000,0.31528,0.12272,0.39867,0.30960,0.09748,10.9517,0.02590,1,0.50002
4.4200,0.31448,0.11953,0.39874,0.30898,0.09431,10.9569,0.02584,1,0.50002
4.4400,0.31370,0.11632,0.39881,0.30837,0.09113,10.9614,0.02578,1,0.50002
4.4600,0.31294,0.11311,0.39889,0.30779,0.08794,10.9650,0.02571,1,0.50002
4.4800,0.31221,0.10989,0.39896,0.30723,0.08475,10.9678,0.02565,1,0.50002
4.5000,0.31149,0.10665,0.39904,0.30669,0.08154,10.9697,0.02558,1,0.50002
4.5200,0.31079,0.10341,0.39913,0.30617,0.07833,10.9708,0.02551,1,0.50002
4.5400,0.31012,0.10016,0.39921,0.30567,0.07512,10.9711,0.02544,1,0.50002
4.5600,0.30946,0.09689,0.39930,0.30520,0.07190,10.9705,0.02537,1,0.50002
4.5800,0.30883,0.09362,0.39939,0.30474,0.06867,10.9690,0.02529,1,0.50002
4.6000,0.30821,0.09034,0.39948,0.30430,0.06544,10.9667,0.02522,1,0.50002
4.6200,0.30762,0.08706,0.39958,0.30388,0.06220,10.9636,0.02514,1,0.50002
4.6400,0.30705,0.08376,0.39967,0.30349,0.05895,10.9597,0.02506,1,0.50002
4.6600,0.30650,0.08046,0.39977,0.30311,0.05571,10.9550,0.02499,1,0.50002
4.6800,0.30597,0.07715,0.39987,0.30276,0.05245,10.9495,0.02491,1,0.50002
4.7000,0.30546,0.07383,0.39997,0.30243,0.04920,10.9433,0.02482,1,0.50002
4.7200,0.30498,0.07051,0.40007,0.30211,0.04593,10.9365,0.02474,1,0.50002
4.7400,0.30451,0.06718,0.40018,0.30182,0.04267,10.9290,0.02466,1,0.50002
4.7600,0.30407,0.06384,0.40028,0.30155,0.03940,10.9210,0.02458,1,0.50002
4.7800,0.30366,0.06050,0.40039,0.30131,0.03613,10.9125,0.02449,1,0.50002
4.8000,0.30326,0.05716,0.40050,0.30108,0.03285,10.9036,0.02441,1,0.50002
4.8200,0.30288,0.05381,0.40060,0.30088,0.02958,10.8943,0.02432,1,0.50002
4.8400,0.30253,0.05045,0.40071,0.30069,0.02630,10.8847,0.02423,1,0.50002
4.8600,0.30220,0.04709,0.40082,0.30053,0.02301,10.8749,0.02415,1,0.50002
4.8800,0.30190,0.04372,0.40093,0.30039,0.01973,10.8650,0.02406,1,0.50002
4.9000,0.30161,0.04036,0.40104,0.30027,0.01644,10.8551,0.02397,1,0.50002
4.9200,0.30135,0.03698,0.40115,0.30017,0.01316,10.8452,0.02388,1,0.50002
4.9400,0.30111,0.03361,0.40126,0.30010,0.00987,10.8354,0.02380,1,0.50002
4.9600,0.30090,0.03023,0.40137,0.30004,0.00658,10.8259,0.02371,1,0.50002
4.9800,0.30070,0.02685,0.40148,0.30001,0.00329,10.8166,0.02362,1,0.50002
5.0000,0.30053,0.02347,0.40160,0.30000,0.00000,10.8077,0.02353,1,0.50002
5.0200,0.30039,0.02009,0.40171,0.30001,-0.00329,10.7994,0.02344,1,0.50002
5.0400,0.30026,0.01670,0.40182,0.30004,-0.00658,10.7915,0.02335,1,0.50002
5.0600,0.30016,0.01332,0.40193,0.30010,-0.00987,10.7843,0.02327,1,0.50002
5.0800,0.30008,0.00993,0.40203,0.30017,-0.01316,10.7778,0.02318,1,0.50002
5.1000,0.30003,0.00655,0.40214,0.30027,-0.01644,10.7720,0.02309,1,0.50002
5.1200,0.30000,0.00316,0.40225,0.30039,-0.01973,10.7670,0.02301,1,0.50002
5.1400,0.29999,-0.00022,0.40236,0.30053,-0.02301,10.7628,0.02292,1,0.50002
5.1600,0.30000,-0.00360,0.40246,0.30069,-0.02630,10.7595,0.02284,1,0.50002
5.1800,0.30004,-0.00698,0.40256,0.30088,-0.02958,10.7572,0.02275,1,0.50002
5.2000,0.30010,-0.01036,0.40267,0.30108,-0.03285,10.7557,0.02267,1,0.50002
5.2200,0.30018,-0.01374,0.40277,0.30131,-0.03613,10.7551,0.02259,1,0.50002
5.2400,0.30028,-0.01711,0.40287,0.30155,-0.03940,10.7554,0.02251,1,0.50002
5.2600,0.30041,-0.02047,0.40296,0.30182,-0.04267,10.7566,0.02244,1,0.50002
5.2800,0.30056,-0.02384,0.40306,0.30211,-0.04593,10.7587,0.02236,1,0.50002
5.3000,0.30073,-0.02720,0.40315,0.30243,-0.04920,10.7615,0.02229,1,0.50002
5.3200,0.30093,-0.03055,0.40324,0.30276,-0.05245,10.7651,0.02222,1,0.50002
5.3400,0.30114,-0.03389,0.40333,0.30311,-0.05571,10.7693,0.02215,1,0.50002
5.3600,0.30138,-0.03723,0.40341,0.30349,-0.05895,10.7742,0.02209,1,0.50002
5.3800,0.30164,-0.04056,0.40349,0.30388,-0.06220,10.7795,0.02203,1,0.50002
5.4000,0.30192,-0.04389,0.40357,0.30430,-0.06544,10.7853,0.02197,1,0.50002
5.4200,0.30223,-0.04720,0.40364,0.30474,-0.06867,10.7914,0.02192,1,0.50002
5.4400,0.30255,-0.05051,0.40371,0.30520,-0.07190,10.7977,0.02187,1,0.50002
5.4600,0.30290,-0.05381,0.40378,0.30567,-0.07512,10.8042,0.02182,1,0.50002
5.4800,0.30327,-0.05710,0.40384,0.30617,-0.07833,10.8106,0.02178,1,0.50002
5.5000,0.30366,-0.06037,0.40390,0.30669,-0.08154,10.8169,0.02174,1,0.50002
5.5200,0.30406,-0.06364,0.40396,0.30723,-0.08475,10.8230,0.02171,1,0.50002
5.5400,0.30449,-0.06689,0.40401,0.30779,-0.08794,10.8288,0.02168,1,0.50002
5.5600,0.30494,-0.07014,0.40405,0.30837,-0.09113,10.8342,0.02166,1,0.50002
5.5800,0.30541,-0.07337,0.40410,0.30898,-0.09431,10.8391,0.02164,1,0.50002
5.6000,0.30590,-0.07659,0.40413,0.30960,-0.09748,10.8434,0.02162,1,0.50002
5.6200,0.30641,-0.07979,0.40416,0.31024,-0.10065,10.8471,0.02161,1,0.50002
5.6400,0.30693,-0.08298,0.40419,0.31089,-0.10381,10.8500,0.02161,1,0.50002
5.6600,0.30748,-0.08616,0.40421,0.31157,-0.10696,10.8522,0.02161,1,0.50002
5.6800,0.30804,-0.08933,0.40423,0.31227,-0.11010,10.8535,0.02162,1,0.50002
5.7000,0.30863,-0.09248,0.40424,0.31299,-0.11323,10.8540,0.02163,1,0.50002
5.7200,0.30923,-0.09561,0.40425,0.31373,-0.11635,10.8536,0.02164,1,0.50002
5.7400,0.30985,-0.09874,0.40426,0.31448,-0.11946,10.8524,0.02166,1,0.50002
5.7600,0.31048,-0.10184,0.40425,0.31526,-0.12257,10.8502,0.02169,1,0.50002
5.7800,0.31114,-0.10494,0.40425,0.31605,-0.12566,10.8472,0.02172,1,0.50002
5.8000,0.31181,-0.10802,0.40424,0.31686,-0.12875,10.8433,0.02175,1,0.50002
5.8200,0.31250,-0.11108,0.40422,0.31769,-0.13182,10.8387,0.02179,1,0.50002
5.8400,0.31320,-0.11413,0.40420,0.31854,-0.13488,10.8332,0.02184,1,0.50002
