t_sec,T_des_target_N,T_des_active_N,T_meas_N,ee_x_m,ee_y_m,ee_z_m,ee_des_x_m,ee_des_y_m,ee_des_z_m
1779788817.718583,10.0,0.020000473999999997,0.0009505218052179719,0.24815062907802635,-0.011793621422542179,0.5541380428038702,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.7285304,10.0,0.040000205999999996,0.010092313636222542,0.24815331662952608,-0.011786729119504263,0.5541391198859802,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.738544,10.0,0.06000228199999999,0.02914172399975544,0.24816051894295102,-0.011777883797657476,0.5541398397835365,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.7485442,10.0,0.07999952999999997,0.04099063638529514,0.2481665500457986,-0.011760292969709873,0.5541383820464211,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.7585373,10.0,0.10000252799999997,0.06331822695416034,0.24817537423507163,-0.011747452625815918,0.5541375668241239,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.768574,10.0,0.12001195799999997,0.08358376632964147,0.24818297532769443,-0.011733377649177848,0.5541375222899495,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.7785268,10.0,0.14000427799999998,0.10541692178018798,0.24819427480794992,-0.011717440387537506,0.554137604107357,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.788536,10.0,0.160005432,0.12921564381943984,0.24820677093356389,-0.011696422483703374,0.5541379326659523,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.798547,10.0,0.180003442,0.14995285168153558,0.24821585163983928,-0.011677039560708315,0.5541349330577634,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.8085616,10.0,0.20000411399999998,0.16908763854397024,0.24822449040738154,-0.011660973932316139,0.5541308356430711,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.8185332,10.0,0.220002986,0.18423345991852338,0.24823208097966523,-0.011649464006579385,0.5541250404778814,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.82854,10.0,0.2400051820000001,0.189944204629303,0.2482400184913973,-0.011637140478125649,0.5541202532779593,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.8385231,10.0,0.26000327200000006,0.1845697270314983,0.24824626245352044,-0.011623054185616466,0.5541153580098811,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.848557,10.0,0.2799940080000001,0.17309765340838318,0.2482509571730358,-0.011612010314324203,0.5541121264726219,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.8585253,10.0,0.2999996900000001,0.16922321979246785,0.24825536447249824,-0.011603198130815966,0.5541069748652685,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.868556,10.0,0.3200022680000002,0.1682963501564461,0.24825898679258943,-0.011594632737933359,0.5541040749258421,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.8785307,10.0,0.33999915600000014,0.16160595897136892,0.24826276249002935,-0.011582768868709077,0.5540994179668303,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.8885462,10.0,0.36000291600000006,0.15135690218420444,0.2482658066325281,-0.01157687653015852,0.5540972856451274,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.89857,10.0,0.3801653300000001,0.13919960667236264,0.24827000659629395,-0.011570907653643,0.5540929058482132,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.9085202,10.0,0.40000191999999996,0.13065556525570626,0.2482726976700383,-0.011564579456286148,0.5540919010926836,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.9185534,10.0,0.419999988,0.12589419489231723,0.24827546675159234,-0.01156193988803117,0.5540893323827424,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.928592,10.0,0.44000439,0.12323802319146701,0.24827804996896116,-0.011556805870662238,0.5540878649554356,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.9385152,10.0,0.4600032400000001,0.1210915012675566,0.24827885594595514,-0.011554984847997597,0.5540865094079098,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.948528,10.0,0.4800042940000001,0.12092019162703117,0.24828039162189236,-0.011550749834987932,0.5540853966939855,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.9585207,10.0,0.49999941800000014,0.1228063220278068,0.2482821517177336,-0.01154847829200197,0.5540837549104675,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.9685411,10.0,0.5199996520000002,0.12155820916007208,0.24828155281854833,-0.011546207008854455,0.5540848598525729,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.9785426,10.0,0.5399917100000002,0.11828654315530487,0.2482837255825988,-0.011544832158239537,0.5540845115961011,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.988498,10.0,0.5600050880000003,0.11134243395570174,0.24828383382166114,-0.011542015569878232,0.5540835340311846,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788817.998516,10.0,0.5800057820000003,0.10953515394553762,0.24828404869553414,-0.01154103317813849,0.554082413212995,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.0085762,10.0,0.6000035920000003,0.1116273626771558,0.24828501833501984,-0.011542226035863157,0.5540835386077291,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.0185428,10.0,0.6200029040000004,0.10872399146444199,0.24828481612896272,-0.011541236549126291,0.5540847271703994,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.028518,10.0,0.6400035000000004,0.10446953908445293,0.24828517416197243,-0.01153819087053897,0.5540842206700657,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.0385182,10.0,0.6600043960000004,0.10332280659779769,0.24828500417337185,-0.011537827359636687,0.5540828009051573,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.0485787,10.0,0.6800011620000003,0.09429060919859099,0.2482854249981171,-0.011536672799266918,0.5540835806383186,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.058554,10.0,0.7001013440000003,0.0884743497269905,0.24828608556210413,-0.011537170419061205,0.554083475555255,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.0685322,10.0,0.7200000100000004,0.08635325655998899,0.24828666775724612,-0.011537775515198266,0.5540835931747841,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.078511,10.0,0.7400044320000004,0.09169058856979319,0.24828615200920381,-0.011535447577231435,0.5540820906356959,0.2481489220380859,-0.011795191568203087,0.554135978924569
1779788818.0885391,10.0,0.7599992760000006,0.09504191214217557,0.2482864155830858,-0.011535229477580474,0.554082720261599,0.2481489220380859,-0.011795191568203087,0.554135978924569
