t_sec,T_des_target_N,T_des_active_N,T_meas_N,ee_x_m,ee_y_m,ee_z_m,ee_des_x_m,ee_des_y_m,ee_des_z_m
1779790117.5383246,10.0,0.01985415,0.001310288701584551,0.2481728300715399,-0.01381766965390917,0.5540163244690147,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.548328,10.0,0.039883089999999996,0.00677160998699976,0.24817772769727434,-0.013816449824613641,0.5540200425683791,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.5583339,10.0,0.060035244,0.024803435722044676,0.2481832937475422,-0.013817762369464701,0.5540270257299562,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.5683508,10.0,0.079932236,0.05855064224562759,0.2481905076301827,-0.013816375449417424,0.5540263882429964,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.578327,10.0,0.09987671599999999,0.08911894727363308,0.24819532139913658,-0.013816217278161288,0.5540294839183467,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.588304,10.0,0.11983934999999998,0.11979386920434729,0.24819875538799405,-0.01381601004793826,0.5540305391948234,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.598383,10.0,0.14004372399999998,0.15350861473360317,0.24820286109195958,-0.013814650909914832,0.5540338273580163,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6084168,10.0,0.15992576599999997,0.18531091380850095,0.24820778236995084,-0.013813869792423515,0.5540351490724656,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6183355,10.0,0.17989549399999996,0.22153044749825385,0.24821067353948634,-0.013814165415798536,0.5540364609035366,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6283426,10.0,0.1999034959999999,0.25904912860729107,0.248214516422577,-0.013816455164315178,0.5540378298731278,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6383483,10.0,0.21994966799999993,0.28476635493679625,0.24821598200609307,-0.013818424543938584,0.5540399136195576,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6483378,10.0,0.23989761599999995,0.3057687755823562,0.24821936429359148,-0.013816157888075003,0.5540401292197492,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6583924,10.0,0.25999967399999996,0.3249906045536127,0.24822156295794887,-0.013817530165248051,0.5540420841036363,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6684158,10.0,0.27999360799999995,0.34029102655081606,0.24822252147519322,-0.01381549886732382,0.554039815381207,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6783698,10.0,0.299957446,0.3537208649637881,0.2482240731852686,-0.013816342473632176,0.5540431732038065,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6883447,10.0,0.31986093,0.3696829242172451,0.24822406308394585,-0.013816737148634947,0.5540429011274834,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.6983612,10.0,0.339982946,0.3841586968508653,0.24822498005453175,-0.013816105342603,0.554044231621263,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.7083511,10.0,0.35987240200000004,0.40268199419472417,0.24822602280481915,-0.013815766559455756,0.5540454750808416,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.7183611,10.0,0.37996031400000013,0.41670017443171603,0.24822752255593222,-0.013815574967465705,0.5540429282612866,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.7284198,10.0,0.40003115400000006,0.4268125007501001,0.24822688408407387,-0.013817374084785164,0.5540446417716368,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.7383325,10.0,0.4200706940000001,0.4330102776648387,0.24822748179930207,-0.013817770482331453,0.5540454115172548,0.2481719842338694,-0.013816764032240159,0.5540204274547593
1779790117.7483177,10.0,0.4399114600000001,0.4367159175245819,0.2482289864736338,-0.013817760246562796,0.5540474493496669,0.2481719842338694,-0.013816764032240159,0.5540204274547593
