t_sec,T_des_target_N,T_des_active_N,T_meas_N,ee_x_m,ee_y_m,ee_z_m,ee_des_x_m,ee_des_y_m,ee_des_z_m
1779787782.575819,10.0,2.3001022499999975,0.5549249327853714,0.24745508801614813,-0.010541013529938189,0.5530561217061847,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.5858688,10.0,2.319996389999997,0.5629909727920402,0.2474533482442588,-0.010538869290817762,0.5530565593238641,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.5958471,10.0,2.3399757139999973,0.5664404936603731,0.2474529389210029,-0.01053803541219978,0.5530586394952156,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6058462,10.0,2.360161649999997,0.5703985495094015,0.24745185396737454,-0.010539513539177012,0.553061825025781,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6158504,10.0,2.3800699379999974,0.5752478986325938,0.24744813786367872,-0.010538037179677254,0.5530688466868868,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6258316,10.0,2.400113543999997,0.5822584536474977,0.2474472088191092,-0.01053704203441678,0.5530725373992453,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6358318,10.0,2.4201676079999976,0.5991936027726146,0.2474431024043137,-0.010537217461362526,0.5530818303054458,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6458273,10.0,2.439977689999998,0.6145684151371983,0.2474403922720571,-0.01053334301514543,0.5530882965902434,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6558452,10.0,2.460005483999998,0.6412915815823607,0.24743801341056063,-0.010531558429938824,0.5530944143050213,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6658208,10.0,2.4800178499999985,0.6683316536112196,0.2474361126009216,-0.01053249856211706,0.5530978854409262,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.675867,10.0,2.499974109999998,0.6869113082672088,0.2474361364013154,-0.010531435176065267,0.5531034020743272,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6858194,10.0,2.5200151099999974,0.6937212707631437,0.24743453483299765,-0.010530794034635287,0.5531032856051675,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.6958222,10.0,2.5399637539999964,0.6892505489294964,0.24743191618009638,-0.010531452149293803,0.5531071378645115,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.705866,10.0,2.560035513999996,0.6835537453641805,0.24742742868899628,-0.010529256409133853,0.5531121450175398,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.715859,10.0,2.5800852299999955,0.6733284467775219,0.24741915866037764,-0.010527029416311876,0.5531231159146734,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.7258391,10.0,2.6000904419999946,0.6794112686318035,0.2474086992687347,-0.010521679999722469,0.5531405811656819,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.7359133,10.0,2.6201098819999946,0.6928747181143694,0.24739507462288224,-0.010518762400788086,0.553164823320499,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.7458997,10.0,2.6399524639999954,0.717728184618541,0.24738881633086643,-0.010513946297227749,0.5531933575519059,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.7558196,10.0,2.660090729999995,0.7544983013636568,0.24738544538760457,-0.010509384026461377,0.5532179904601209,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.7659233,10.0,2.6799861539999945,0.7879859075204414,0.24738321922314715,-0.010507705287313223,0.5532388091875337,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.7758384,10.0,2.700012225999995,0.8218875645589058,0.24738196816398522,-0.010505164647615375,0.5532544550393204,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.7859178,10.0,2.7200016679999948,0.845603297152718,0.2473799734219198,-0.010504672264935325,0.5532634345770966,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.795847,10.0,2.7399775839999956,0.8545491982221614,0.24738010965971013,-0.010503988390020839,0.55326823229943,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8058672,10.0,2.7600528899999954,0.8445723762427705,0.24737706569388718,-0.010501983798442272,0.5532700479203462,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8158715,10.0,2.779976847999995,0.8321953171471095,0.24737394684892072,-0.010503635465979011,0.5532759208409305,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8258228,10.0,2.8001226679999958,0.8139411442575707,0.24736749646939218,-0.01050069982867657,0.5532901007399467,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.835837,10.0,2.8201781959999956,0.8070240940330087,0.24735638948312752,-0.010498022693718934,0.5533128678951881,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.845845,10.0,2.8400586499999965,0.8078979471690747,0.24733968236877668,-0.010493887127308338,0.5533417308665848,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8558176,10.0,2.8599976159999967,0.8407756155330529,0.24732319852990153,-0.010483836859076728,0.5533792239229556,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8658855,10.0,2.879952853999997,0.901893120314472,0.24730406382742248,-0.010476360164541853,0.5534130913197506,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8758292,10.0,2.900150871999998,0.9680651154420695,0.24729488634766247,-0.010470012072623089,0.5534525004778725,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8858333,10.0,2.9203940579999976,1.0221984295957303,0.2472920274184911,-0.010464386839184882,0.5534814965384776,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.8958359,10.0,2.9399816559999974,1.0712334831040509,0.2472902197645994,-0.01046316415932928,0.5535035659320784,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.9058652,10.0,2.9600603079999983,1.0903925013969407,0.24728831023537093,-0.010463131080580146,0.5535062476590296,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.9158676,10.0,2.9800874219999973,1.0809333524480287,0.24728818314648315,-0.010459603436572186,0.5535060249909587,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.9258237,10.0,3.0000357459999965,1.04035172094049,0.24728865323711935,-0.010462800816627477,0.5535022934982712,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.935881,10.0,3.020014345999997,0.9900633815759459,0.24728859769481182,-0.01046656011440029,0.5535000138684742,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.9458263,10.0,3.040125219999996,0.9480016913046728,0.24728787178144288,-0.010464871276518656,0.5535015710342875,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.9558914,10.0,3.0599755979999967,0.9323478093633464,0.2472868980046897,-0.010465943432687405,0.5535066995290834,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.965828,10.0,3.0801591499999956,0.9360080914117817,0.2472800993356096,-0.010463253408288587,0.5535229856035893,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.9758897,10.0,3.100121699999996,0.9442112076160933,0.24727004441203254,-0.010456706730587358,0.5535501318651923,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.985847,10.0,3.119982477999996,0.9741278392757445,0.24725456810076157,-0.010450342582466852,0.5535810584547317,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787782.9958441,10.0,3.1399745439999958,1.036196000838039,0.24723808343741804,-0.010441498551657326,0.5536237039777289,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787783.005858,10.0,3.1600022999999977,1.1083881209939466,0.2472295684127892,-0.010433380651688577,0.553668150653038,0.24754494657087256,-0.010846458000035305,0.553115630809717
1779787783.0158353,10.0,3.179987073999997,1.1600074344111717,0.2472246677972855,-0.010431278018066738,0.5537098458119653,0.24754494657087256,-0.010846458000035305,0.553115630809717
